DocId,Date,Title,Source,Year
1369470230,19010605,Display Ad 10 -- No Title,The North China Herald,1901
1426580727,19311222,Other 8 -- No Title,The North China Herald,1931
1425478285,19380323,"4 ""Big Shots"" Of Europe To Eat Together At Stockholm",The China Press,1938
1369470684,19010911,Display Ad 10 -- No Title,The North China Herald,1901
1369873807,19231124,HELPFUL HINTS,The North China Herald,1923
1369866999,19181026,FIRES,The North China Herald,1918
1324729277,19250103,Display Ad 5 -- No Title,The China Press,1925
1499746561,19260930,"Carnation ""From Contented Cows""",South China Morning Post Ltd.,1926
1538793178,19380715,A Bird's-Eye View,South China Morning Post Ltd.,1938
1759720606,19360717,A Bird's-Eye View,South China Morning Post Ltd.,1936
1535690235,19451118,A Bird's-Eye View,South China Morning Post Ltd.,1945
1759667163,19350729,A Bird's-Eye View,South China Morning Post Ltd.,1935
1760455057,19391006,A Bird's-Eye View,South China Morning Post Ltd.,1939
1766339346,19411028,A Bird's-Eye View,South China Morning Post Ltd.,1941
1369876927,19090501,H. M. POLICE COURT,The North China Herald,1909
1371471488,19351130,EXPLANATION OF AT LEAST ONE JAPANESE INCIDENT,The China Weekly Review,1935
1425413054,19250606,RUSSIANS ILL USED BY CHINESE,The North China Herald,1925
1499457081,19210421,The Cost of Clothes,South China Morning Post Ltd.,1921
1324674490,19151109,GATE OF THE BALKANS,The Shanghai Times,1915
1371339258,19331220,SORRY FOR TROUBLE,The North China Herald,1933
1371059042,19161118,CRUELTY TO ANIMALS,The North China Herald,1916
1324879561,19301212,Bandits Derail Train And Loot All Passengers,The China Press,1930
1371755456,19360322,Small Coin Counterfeiter Draws 5 Years,The China Press,1936
1324906639,19331223,Japan's Woollen Piece Goods Trade in China Grows Rapidly,The China Weekly Review,1933
1324886645,19170209,YESTERDAY'S FIRE,The Shanghai Times,1917
1324831491,19270106,IN NEW YORK,The China Press,1927
1420019427,19270625,STUDENTS' DESPAIR OVER CHINA,The North China Herald,1927
1499615142,19220218,OLD CHINA IN COURT,South China Morning Post Ltd.,1922
1499928363,19240912,STOWAWAYS,South China Morning Post Ltd.,1924
1755519058,19290820,TO-DAY'S NEWS,South China Morning Post Ltd.,1929
1498486919,19040610,THE POLICE COURT,South China Morning Post Ltd.,1904
1499035363,19130904,A COOK'S ARSENAL,South China Morning Post Ltd.,1913
1498873112,19100921,POLICE COURT,South China Morning Post Ltd.,1910
1759590651,19351217,ASSAULT NOT PROVED,South China Morning Post Ltd.,1935
1500018094,19250914,CORRESPONDENCE,South China Morning Post Ltd.,1925
1369496496,19220408,THE GOLDEN PILL,The North China Herald,1922
1320863507,18831114,FOOCHOW,The North China Herald,1883
1321404248,19280702,NOT VERY NAUGHTY,The China Press,1928
1369952650,19050922,Letter to the Editor 8 -- No Title,The North China Herald,1905
1371342518,19380302,Wing On Robbery,The North China Herald,1938
1764531755,19410207,CINEMA TOPICS,South China Morning Post Ltd.,1941
1369496765,19220429,MIXED COURT NOTES,The North China Herald,1922
1324675645,19151217,LOCAL AND GENERAL,The Shanghai Times,1915
1371312955,19280512,MISCELLANEOUS CASES,The North China Herald,1928
1371321491,19280818,THE ANTI-JAPANESE BOYCOTT,The North China Herald,1928
1369933040,19160617,DEALING WITH GERMANS SHOPS,The North China Herald,1916
1324951237,19160530,LOCAL AND GENERAL,The Shanghai Times,1916
1369878336,19091113,THE MIXED COURT,The North China Herald,1909
1371409709,19340314,Other 10 -- No Title,The North China Herald,1934
1371078874,19201113,SOLDIERS' REQUISITIONS IN HUNAN,The North China Herald,1920
1321943830,19260202,FOUR CAPTURED IN CHIHLI ROAD ROBBERY CASE,The China Press,1926
1371310592,19271022,A CLUB BOY CHARGED WITH THEFT,The North China Herald,1927
1320468576,18930106,Outports,The North China Herald,1893
1324744516,19150531,LOCAL AND GENERAL,The Shanghai Times,1915
1420032319,19301209,MULE WHO RAISED AN OBJECTION,The North China Herald,1930
1420007765,19261106,SIKH CONSTABLE'S NIGHT OUT,The North China Herald,1926
1535743017,19460523,A Bird's-Eye View,South China Morning Post Ltd.,1946
1499519357,19200101,POLICE COURTS,South China Morning Post Ltd.,1920
1499776795,19261102,THE NEW BOYCOTT,South China Morning Post Ltd.,1926
1759747471,19361119,A Bird's-Eye View,South China Morning Post Ltd.,1936
1760004717,19380429,A Bird's-Eye View,South China Morning Post Ltd.,1938
1759785605,19370408,CHARCOAL MURDER,South China Morning Post Ltd.,1937
1760144809,19400306,CINEMA TOPICS,South China Morning Post Ltd.,1940
1759370284,19340309,A Bird's-Eye View,South China Morning Post Ltd.,1934
1759701232,19360526,CANTON CURRENCY,South China Morning Post Ltd.,1936
1764559071,19470926,COURT BRIEFS,South China Morning Post Ltd.,1947
1760399568,19390419,A Bird's-Eye View,South China Morning Post Ltd.,1939
1759615563,19350831,LOCAL AND GENERAL,South China Morning Post Ltd.,1935
1760150436,19400322,A Bird's-Eye View,South China Morning Post Ltd.,1940
1757335748,19311120,LOCAL & GENERAL,South China Morning Post Ltd.,1931
1766398213,19491016,SHATAUKOK SURRENDER,South China Morning Post Ltd.,1949
1764512074,19401223,A Bird's-Eye View,South China Morning Post Ltd.,1940
1764473918,19400730,SILVER HOARDING,South China Morning Post Ltd.,1940
1760488101,19391102,A Bird's-Eye View,South China Morning Post Ltd.,1939
1766332723,19410913,INTIMIDATION CASE,South China Morning Post Ltd.,1941
1760128957,19400119,London Topics,South China Morning Post Ltd.,1940
1416681036,19171120,TON FOR TON,Peking Gazette,1917
1369977908,19370728,FIRST SPECIAL COURT,The North China Herald,1937
1320850141,18790923,MIXED COURT,The North China Herald,1879
1426580790,19260717,Ricsha Charges in Chapei,The North China Herald,1926
1416601826,19380907,Classified Ad 3 -- No Title,The China Press,1938
1416575497,19370108,Old-Fashioned Cook Book Has Treat In Store,The China Press,1937
1425761366,19280918,The Multiple Salesclerk Sells To Many At Once,The China Press,1928
1498555914,19050804,THE REVIEWER'S TABLE,South China Morning Post Ltd.,1905
1754401627,19160302,POSSESSION OF ARMS,South China Morning Post Ltd.,1916
1535745836,19460619,Swiss Relief For Europes Starving Children,South China Morning Post Ltd.,1946
1754312285,19280331,STAGE AND SCREEN,South China Morning Post Ltd.,1928
1369924705,19100318,TWINING'S AND TEA,The North China Herald,1910
1369488351,19060309,THE GOLF CLUB SMOKING CONCERT,The North China Herald,1906
1369918348,19240126,PERSONAL MEMORY OF LENIN,The North China Herald,1924
1371069304,19181109,THE CHINA TEA QUESTION,The North China Herald,1918
1369989293,19410108,What of Eire,The North China Herald,1941
1369981207,19371020,Other 16 -- No Title,The North China Herald,1937
1371088380,19230120,PRICES IN ENGLAND,The North China Herald,1923
1759712270,19360611,FOUND WITH ARMS,South China Morning Post Ltd.,1936
1757422818,19330210,A Bird's-Eye View,South China Morning Post Ltd.,1933
1759614930,19350829,Social Credit,South China Morning Post Ltd.,1935
1759701099,19360526,CHINESE PEASANT,South China Morning Post Ltd.,1936
1324883398,19161004,LOCAL AND GENERAL,The Shanghai Times,1916
1498502212,19041111,THE POLICE COURT,South China Morning Post Ltd.,1904
1498504366,19041025,THE POLICE COURT,South China Morning Post Ltd.,1904
1500010029,19170619,CRIMINAL SESSIONS,South China Morning Post Ltd.,1917
1426592229,19390104,Young British Arctic Explorer's End Told,The North China Herald,1939
1420030281,19301216,BANDIT'S FEAST OF DEATH,The North China Herald,1930
1425405474,19131122,INQUEST AND VERDICT,The North China Herald,1913
1324964214,19160814,MR. RUDINGER AGAIN!,The Shanghai Times,1916
1371432256,19360617,REDS AND SOLDIERS IN KWEICHOW,The North China Herald,1936
1426040307,19120406,LAWLESSNESS IN CHEKIANG,The North China Herald,1912
1425413291,19250523,HOT WEATHER TIPS,The North China Herald,1925
1371527960,19310120,When Shakspere Acted,The China Press,1931
1324933150,19150209,WAR BRIEFS,The Shanghai Times,1915
1425481665,19380407,France's New Financial Bill . .. Adopted By Chamber,The China Press,1938
1416727374,19360815,"New Chinese Story, Serial Beginning In China Press Weekly",The China Press,1936
1538884933,19501015,SCRAP BOOK,South China Morning Post Ltd.,1950
1754380189,19281205,JAPANESE BOYCOTT,South China Morning Post Ltd.,1928
1499995926,19250613,OUTBREAK AT HANKOW,South China Morning Post Ltd.,1925
1499507527,19191030,THE AFTERMATH OF WAR-TIME LUXURY,South China Morning Post Ltd.,1919
1498596198,19060301,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1498621575,19060831,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1498996471,19121213,THE CHINESE DICTATORSHIP,South China Morning Post Ltd.,1912
1499170798,19141002,THE LIGHTER SIDE OF WAR,South China Morning Post Ltd.,1914
1538784628,19360215,A Bird's-Eye View,South China Morning Post Ltd.,1936
1499183921,19141224,POLICE NEWS,South China Morning Post Ltd.,1914
1498598053,19060228,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1538779922,19340716,A Bird's-Eye View,South China Morning Post Ltd.,1934
1371337900,19331206,ENGLISH IN ONE HUNDRED DAYS,The North China Herald,1933
1418911287,19281222,EXIT THE ANTIQUE IN HANGCHOW,The North China Herald,1928
1324929117,19191105,THE AFTERMATH OF WAR TIME LUXURY,The Shanghai Times,1919
1324689530,18690227,H. B. M. POLICE COURT,The North China Herald,1869
1369907250,19190920,NIGHT JARS,The North China Herald,1919
1418913013,19400424,Les Girls Again,The North China Herald,1940
1324704945,19190801,Classified Ad 3 -- No Title,The Shanghai Times,1919
1371308512,19210514,INDUSTRY ON THE LOWER YANGTZE,The North China Herald,1921
1371324775,19290323,A DRAMATIC SCENE IN NANKING ROAD,The North China Herald,1929
1369882260,19140606,NOTES FROM KUEICHOW,The North China Herald,1914
1420028722,19300909,A SHORT SUMMER IN HANKOW,The North China Herald,1930
1369970540,19260814,MIXED COURT NOTES,The North China Herald,1926
1371436253,19380601,IN PARENTHESIS,The North China Herald,1938
1371395410,19280121,AGITATORS CHARGED,The North China Herald,1928
1321996389,19290410,Time Schedule For Tsinpu Line Starts April 15,The China Press,1929
1369871901,19190913,THE HONGKEW RIOTS,The North China Herald,1919
1369520604,19100506,SOOCHOW,The North China Herald,1910
1324908258,18790513,MIXED COURT,The North China Herald,1879
1757331284,19311030,A Bird's-Eye View,South China Morning Post Ltd.,1931
1499640793,19221206,FORGED DELIVERY ORDER,South China Morning Post Ltd.,1922
1756821835,19301222,A Bird's-Eye View,South China Morning Post Ltd.,1930
1499545383,19210118,THE YAUMATI SHOOTING AFFAIR,South China Morning Post Ltd.,1921
1500011746,19170620,LOCAL & GENERAL,South China Morning Post Ltd.,1917
1757483311,19331204,A Bird's-Eye View,South China Morning Post Ltd.,1933
1755501696,19280802,THE CANTON BOYCOTT,South China Morning Post Ltd.,1928
1759674227,19351005,A Bird's-Eye View,South China Morning Post Ltd.,1935
1757377903,19320621,TO-DAY'S NEWS,South China Morning Post Ltd.,1932
1759694305,19360314,SPURIOUS COINS,South China Morning Post Ltd.,1936
1757390450,19320728,LOCAL & GENERAL,South China Morning Post Ltd.,1932
1535685157,19450926,A Bird's-Eye View,South China Morning Post Ltd.,1945
1759744830,19361010,A Bird's-Eye View,South China Morning Post Ltd.,1936
1759997230,19380407,FINANCE BILL,South China Morning Post Ltd.,1938
1760018455,19380603,A Bird's-Eye View,South China Morning Post Ltd.,1938
1757309176,19310602,A Bird's- Eye View,South China Morning Post Ltd.,1931
1759382197,19340505,LOCAL AND GENERAL,South China Morning Post Ltd.,1934
1759762168,19370118,A Bird's-Eye View,South China Morning Post Ltd.,1937
1760503787,19391003,Price Fixing,South China Morning Post Ltd.,1939
1324865552,19300722,OFFENSIVE ON TSINANFU IS ORDERED BY GOVERNMENT,The China Press,1930
1498620593,19060807,The World's Wit,South China Morning Post Ltd.,1906
1499108204,19140401,LIVING IN SINGAPORE,South China Morning Post Ltd.,1914
1324724659,19140530,KIANGWAN RACES,The Shanghai Times,1914
1418964398,19271008,CHARACTER IN THE MAKING,The North China Herald,1927
1321991143,19290325,Display Ad 6 -- No Title,The China Press,1929
1371528445,19310129,Calendar Of 13 Months Gains Wide Support,The China Press,1931
1371874934,19330930,Display Ad 28 -- No Title,The China Press,1933
1418980499,19331011,A Quotation,The North China Herald,1933
1371638800,19311012,Display Ad 11 -- No Title,The China Press,1931
1371640209,19311107,Display Ad 3 -- No Title,The China Press,1931
1371639728,19311102,Display Ad 3 -- No Title,The China Press,1931
1371572978,19320619,Display Ad 3 -- No Title,The China Press,1932
1371535513,19310326,Three Tientsin Residents Draw Sweep Prizes,The China Press,1931
1426595433,19310415,Photo Standalone 2 -- No Title,The China Press,1931
1416581164,19370311,Display Ad 4 -- No Title,The China Press,1937
1416569581,19361014,Your Children,The China Press,1936
1371773180,19361031,Skottowe Cup Series Starts This Afternoon,The China Press,1936
1418984129,19370324,Other 11 -- No Title,The North China Herald,1937
1416585489,19370414,Your Children,The China Press,1937
1766780047,19510204,MERRY MOMENTS,South China Morning Post Ltd.,1951
1756746410,19300110,MR. EDWARD BOK,South China Morning Post Ltd.,1930
1499735570,19230427,NOTES AND NOTIONS,South China Morning Post Ltd.,1923
1499571674,19211005,A CLEVER THEFT,South China Morning Post Ltd.,1921
1498981062,19120719,CRIMINAL SESSIONS,South China Morning Post Ltd.,1912
1498646975,19070312,SUPREME COURT,South China Morning Post Ltd.,1907
1498715614,19080320,CHINESE NEWS,South China Morning Post Ltd.,1908
1498890539,19110304,MOTOR CAR ACCIDENT,South China Morning Post Ltd.,1911
1535730145,19460314,PORTUGAL COMPLAINS,South China Morning Post Ltd.,1946
1535732977,19460330,"PROSECUTOR APOLOGISES TO COURT FOR ""ILL-CHOSEN"" WORDS",South China Morning Post Ltd.,1946
1320416749,18910320,Amusements,The North China Herald,1891
1324738062,19141124,WAR BRIEFS,The Shanghai Times,1914
1369470637,19010918,Display Ad 11 -- No Title,The North China Herald,1901
1764506339,19401202,CORRESPONDENCE,South China Morning Post Ltd.,1940
1760128347,19400119,EVACUEES RETURNING,South China Morning Post Ltd.,1940
1324721535,19200823,Display Ad 6 -- No Title,The Shanghai Times,1920
1369876804,19010710,Display Ad 9 -- No Title,The North China Herald,1901
1418745879,19020827,"TAYEHSIEN, HUPEH",The North China Herald,1902
1371309781,19280114,THE LOCAL LABOUR SITUATION,The North China Herald,1928
1320890808,18920819,Display Ad 7 -- No Title,The North China Herald,1892
1369482218,19011127,Display Ad 7 -- No Title,The North China Herald,1901
1369950773,19230106,ALMOST TEETOTAL POETRY,The North China Herald,1923
1369875435,19231124,ANOTHER JOHN BUCHAN,The North China Herald,1923
1369509836,19001205,THE RISING IN THE SOUTH,The North China Herald,1900
1369965241,19241108,"""SHERLOCK HOLMES"" FOR HIS BEGINNINGS",The North China Herald,1924
1321474464,19281209,Display Ad 57 -- No Title,The China Press,1928
1500027165,19170718,JUST A NUMBER,South China Morning Post Ltd.,1917
1499976875,19250217,Every Man a Gambler,South China Morning Post Ltd.,1925
1499596165,19211008,NORTH OF TWEED,South China Morning Post Ltd.,1921
1759732322,19360902,Topies for Women,South China Morning Post Ltd.,1936
1766324651,19410718,Food Problems,South China Morning Post Ltd.,1941
1418964455,19300318,N. Y. MAGISTRATE REMOVED,The North China Herald,1930
1420030301,19301230,A MERRY CHRISTMAS,The North China Herald,1930
1425435829,19361201,Man Gets Death For Murder In Bank Robbery,The China Press,1936
1321988206,19290516,BREVITIES: LOCAL AND GENERAL,The China Press,1929
1324704681,19190730,Display Ad 14 -- No Title,The Shanghai Times,1919
1420652621,19151112,THE SHANGHAI TRAGEDY,Peking Daily News,1915
1322091952,19251103,News Brevities,The China Press,1925
1371548102,19310621,B.W.A. Completes Plans For Grand Variety Concert,The China Press,1931
1418963025,19280331,PLUCKY DETECTIVES' PISTOL DUEL,The North China Herald,1928
1371493029,19360125,WHEN THE CHINESE PUBLIC GOES A-MARKETING,The China Weekly Review,1936
1425749730,19250426,"ARMED ROBBERS TAKE $1,600 IN RAIDS ON SHOPS",The China Press,1925
1425399851,19130906,CRUELTY TO ANIMALS,The North China Herald,1913
1425767953,19320422,THE LANTERN SLIDE,The China Press,1932
1499383393,19190808,POLICE COURT,South China Morning Post Ltd.,1919
1499652882,19260313,MAGISTRACY MUSINGS,South China Morning Post Ltd.,1926
1499580434,19221014,MR. KIPLING ANNOYS AMERICA,South China Morning Post Ltd.,1922
1499073166,19131129,LOCAL NEWS,South China Morning Post Ltd.,1913
1499100393,19140310,SANITATION IN HONGKONG,South China Morning Post Ltd.,1914
1498982631,19120829,INDIAN NEWS,South China Morning Post Ltd.,1912
1498580510,19060109,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1499595269,19211210,LOCAL & GENERAL,South China Morning Post Ltd.,1921
1499000109,19121230,Article 2 -- No Title,South China Morning Post Ltd.,1912
1499264408,19180625,LOCAL & GENERAL,South China Morning Post Ltd.,1918
1369866917,19180824,SHANGHAI AND THE WAR,The North China Herald,1918
1371305694,19200918,DISBANDED SOLDIERS IN HUPEH,The North China Herald,1920
1320146387,18940608,MIXED COURT,The North China Herald,1894
1418947987,19400417,H.M. Police Court,The North China Herald,1940
1370008916,19411119,Keepers of Conscience,The North China Herald,1941
1324908215,18790513,POLICE COURT,The North China Herald,1879
1371327361,19291109,INCREASING UNREST IN HUPEH,The North China Herald,1929
1321437398,18940322,Outports,The North China Herald,1894
1369854322,19071011,THE MIXED COURT,The North China Herald,1907
1324846565,19300327,Display Ad 3 -- No Title,The China Press,1930
1324709546,19190618,LOCAL AND GENERAL,The Shanghai Times,1919
1757045067,19310313,"""MIDGET"" RACING BANNED",South China Morning Post Ltd.,1931
1371414948,19350731,Miscellaneous Charges,The North China Herald,1935
1324714126,19200521,Classified Ad 6 -- No Title,The Shanghai Times,1920
1418928184,19310526,THE BASKET FAIR,The North China Herald,1931
1371016446,19080207,THE MIXED COURT,The North China Herald,1908
1369851862,19030409,"CHUNGYANGHSIEN, HEPEH",The North China Herald,1903
1369490948,19120518,CRUELTY TO ANIMALS,The North China Herald,1912
1369960038,19240524,Table of Contents 1 -- No Title,The North China Herald,1924
1499232273,19160104,GERMANY DAY BY DAY,South China Morning Post Ltd.,1916
1499466769,19191002,POLICE COURT,South China Morning Post Ltd.,1919
1757377732,19320622,TO-DAY'S NEWS,South China Morning Post Ltd.,1932
1764468267,19400708,Exemptions,South China Morning Post Ltd.,1940
1766428680,19480520,WIDOW'S FORTUNE,South China Morning Post Ltd.,1948
1759684022,19360203,A Bird's-Eye view,South China Morning Post Ltd.,1936
1759659548,19350624,DOG-OWNER IN COURT,South China Morning Post Ltd.,1935
1759797452,19370612,PRISONER HANGED,South China Morning Post Ltd.,1937
1757410078,19321020,LOCAL & GENERAL,South China Morning Post Ltd.,1932
1760469053,19390913,A CHILD'S GUIDE TO HONGKONG,South China Morning Post Ltd.,1939
1759590833,19351218,A Bird's-Eye View,South China Morning Post Ltd.,1935
1766535844,19490713,PROFITEERING,South China Morning Post Ltd.,1949
1371373488,19060706,MIXED COURT,The North China Herald,1906
1369479084,18981128,THE MIXED COURT,The North China Herald,1898
1499383262,19190723,WOLFRAM ORE CLAIM,South China Morning Post Ltd.,1919
1499882436,19231204,SHOPPING IN BERLIN,South China Morning Post Ltd.,1923
1371080590,19201023,"Yu T. Wang v. The Sydney Ross Co., Inc.",The North China Herald,1920
1320098245,18751202,CANTON,The North China Herald,1875
1369481654,19011002,MIXED COURT,The North China Herald,1901
1324944907,19151019,THE LOCAL GERMAN!,The Shanghai Times,1915
1320821291,18840530,Misscellaneous Articles,The North China Herald,1884
1535702915,19460122,QUEEN'S ROAD INCIDENT,South China Morning Post Ltd.,1946
1418945406,19400828,"""Chinese Nerves Will Win War""",The North China Herald,1940
1324704111,19190731,Display Ad 18 -- No Title,The Shanghai Times,1919
1416595624,19370831,S.M.C. Broadcast Sees Return To Normalcy,The China Press,1937
1418985701,19381116,Other 14 -- No Title,The North China Herald,1938
1416479862,19340301,CAUGHT COURT,The China Press,1934
1371597566,19350704,Mosquito Newspaper Scores Singing Of Hotcha Russian Gals,The China Press,1935
1418959975,19381207,Other 26 -- No Title,The North China Herald,1938
1371582088,19340303,Balearics To Curb Foreign Residentials,The China Press,1934
1418923011,19350724,SECOND HIGH COURT,The North China Herald,1935
1426571321,19000822,H.B.M's. POLICE COURT,The North China Herald,1900
1420006916,19260410,KIDNAPPERS AT WORK IN HARBIN,The North China Herald,1926
1324761800,19250116,NO PAY FOR TEACHERS IN CHENGTUNOW,The China Press,1925
1321455981,19260512,MANY ENMESHED IN POLICE NET; GAMING CHARGE,The China Press,1926
1416475746,19331005,Chiang Beats Reds Badly Near Nanfeng,The China Press,1933
1324971133,19160725,EVERYTHING AT STAKE,The Shanghai Times,1916
1324829584,19180308,YANGCHOW NEWS,The Shanghai Times,1918
1416523035,19350628,Short-Change Artists Haled Before Judge,The China Press,1935
1416550279,19360724,Loose Tongue Lands Coolie Behind Bars,The China Press,1936
1420032093,19310818,BOMBED EXPRESS MYSTERY,The North China Herald,1931
1768877999,19521221,The Story Of A Fairy Doll,South China Morning Post Ltd.,1952
1768874896,19521102,Relying On Bluff,South China Morning Post Ltd.,1952
1499671448,19230210,DISBANDMENT,South China Morning Post Ltd.,1923
1499745435,19260930,THE BOYCOTT,South China Morning Post Ltd.,1926
1499255152,19180109,THE POLICE COURTS,South China Morning Post Ltd.,1918
1499384906,19190821,RICE RIOTING CONTINUES,South China Morning Post Ltd.,1919
1499376232,19190612,POLICE COURTS,South China Morning Post Ltd.,1919
1498485173,19040618,THE POLICE COURT,South China Morning Post Ltd.,1904
1498610002,19060616,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1498863001,19100704,LOCAL NEWS,South China Morning Post Ltd.,1910
1499070310,19131220,LOCAL NEWS,South China Morning Post Ltd.,1913
1498631778,19061106,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1498648749,19070219,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1907
1498985676,19120824,LOCAL NEWS,South China Morning Post Ltd.,1912
1498923238,19110705,LOCAL NEWS,South China Morning Post Ltd.,1911
1499019604,19130516,Article 2 -- No Title,South China Morning Post Ltd.,1913
1498564276,19051101,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1905
1499267935,19180411,CHINESE IN JAMAICA,South China Morning Post Ltd.,1918
1757439931,19330517,LOCAL & GENERAL,South China Morning Post Ltd.,1933
1499175028,19141017,LOCAL NEWS,South China Morning Post Ltd.,1914
1499648254,19230103,Street Names,South China Morning Post Ltd.,1923
1369925062,19101028,STOLEN PROPERTY,The North China Herald,1910
1324685145,19180121,LOCAL AND GENERAL,The Shanghai Times,1918
1369878358,19090828,READINGS FOR THE WEEK,The North China Herald,1909
1369965583,19241122,OPIUM PROSECUTIONS,The North China Herald,1924
1321000146,18840815,TIENTSIN,The North China Herald,1884
1371016346,19080124,THE MIXED COURT,The North China Herald,1908
1371017095,19080313,THE MIXED COURT,The North China Herald,1908
1321416411,19270802,AGITATION IN WAKE OF TAX SETTLEMENT BREAKS OUT,The China Press,1927
1369868587,19190301,QUESTIONS FOR RATEPAYERS,The North China Herald,1919
1369935979,19170127,Article 8 -- No Title,The North China Herald,1917
1371424851,19351002,Other 7 -- No Title,The North China Herald,1935
1371306909,19200522,SHANGHAI NEWS,The North China Herald,1920
1322017681,19290627,Court Martial Of Private Price Of Wiltshire Regt Is Brought To Conclusion,The China Press,1929
1324785833,19250825,News Brevities,The China Press,1925
1324804824,19170412,LOCAL AND GENERAL,The Shanghai Times,1917
1320926223,18910619,SOOCHOW,The North China Herald,1891
1369858281,19120928,THE MIXED COURT,The North China Herald,1912
1764455627,19400604,FORGED TRAM TICKET,South China Morning Post Ltd.,1940
1425412388,19250425,TIBETAN PRIESTS IN PEKING,The North China Herald,1925
1420007245,19260320,INFRINGEMENT OF TRADE MARK,The North China Herald,1926
1324849699,19300422,Display Ad 16 -- No Title,The China Press,1930
1321207076,19300309,Display Ad 7 -- No Title,The China Press,1930
1418911809,19281222,THE RECOGNITION OF NANKING,The North China Herald,1928
1369533185,19230609,BANDITS THAT NO ONE CAN REACH,The North China Herald,1923
1371286294,19020312,NORTH ANHUI,The North China Herald,1902
1371077692,19200911,NOTES FROM KULING,The North China Herald,1920
1369955676,19200124,CHENCHOW NOTES,The North China Herald,1920
1369936967,19170210,CHINESE PARENTS' PANIC AT A FIRE,The North China Herald,1917
1322007533,19290404,Police Protest Against Methods Of Pawnshops,The China Press,1929
1321161442,18500914,Article 2 -- No Title,The North China Herald,1850
1369868310,19190301,THE KIANGSI DRAGON,The North China Herald,1919
1324723309,19140213,LOCAL AND GENERAL,The Shanghai Times,1914
1499170085,19140902,RUSH FOR GOLD,South China Morning Post Ltd.,1914
1499307355,19181130,POLICE COURTS,South China Morning Post Ltd.,1918
1499233657,19170828,LOCAL & GENERAL,South China Morning Post Ltd.,1917
1499039112,19131002,GREAT ARMY SCHEME,South China Morning Post Ltd.,1913
1755497346,19280730,LONDON TOWN,South China Morning Post Ltd.,1928
1500027586,19170724,THE POLICE COURTS,South China Morning Post Ltd.,1917
1760411355,19390531,FIENDISH CRIME,South China Morning Post Ltd.,1939
1757391047,19320729,TO-DAY'S NEWS,South China Morning Post Ltd.,1932
1759370570,19340309,LOCAL & GENERAL,South China Morning Post Ltd.,1934
1766495482,19480909,PROFITEERING,South China Morning Post Ltd.,1948
1759688179,19360211,LOCAL AND GENERAL,South China Morning Post Ltd.,1936
1759778290,19370323,LOCAL AND GENERAL,South China Morning Post Ltd.,1937
1759685134,19360131,LOCAL AND GENERAL,South China Morning Post Ltd.,1936
1759575585,19351126,LOCAL AND GENERAL,South China Morning Post Ltd.,1935
1759691957,19360229,LOCAL AND GENERAL,South China Morning Post Ltd.,1936
1757386340,19320711,TO-DAY'S NEWS,South China Morning Post Ltd.,1932
1760125090,19400112,CINEMA TOPICS,South China Morning Post Ltd.,1940
1757382318,19320729,Empire Goods,South China Morning Post Ltd.,1932
1759391427,19340619,Ambulance Service,South China Morning Post Ltd.,1934
1757341507,19311105,BOMB OUTRAGES,South China Morning Post Ltd.,1931
1757478354,19331010,LOCAL & GENERAL,South China Morning Post Ltd.,1933
1759719553,19360722,WOMEN SENTENCED,South China Morning Post Ltd.,1936
1766718005,19520612,KING TALAL,South China Morning Post Ltd.,1952
1766638572,19500426,Committed Five Thefts In Ten Days,South China Morning Post Ltd.,1950
1766355824,19470603,FALSE PRETENCES,South China Morning Post Ltd.,1947
1499981744,19170224,"""IT'S A SECRET !""",South China Morning Post Ltd.,1917
1416592161,19370527,WOMENFOLK AIR THEIR PROBLEMS,The China Press,1937
1416539143,19360101,Hollywood NEWS and GOSSIP,The China Press,1936
1324927611,19181028,WHAT ARE YOU DOING TO WIN THE WAR?,The Shanghai Times,1918
1321478181,19290205,Classified Ad 4 -- No Title,The China Press,1929
1324945638,19191208,My Most Embarrassing Moment,The Shanghai Times,1919
1324685189,19280310,SENATOR WHEELER'S INQUIRY INTO U. S. INVESTMENTS,The China Weekly Review,1928
1425811786,19341211,Stock Quote 4 -- No Title,The China Press,1934
1500199177,19270511,Editorial Article 1 -- No Title,South China Morning Post Ltd.,1927
1499938331,19241107,SHERLOCK HOLMES' CREATOR,South China Morning Post Ltd.,1924
1499167031,19140813,INDIAN NEWS,South China Morning Post Ltd.,1914
1499717924,19260729,SHANGHAI LIFE,South China Morning Post Ltd.,1926
1754413114,19271109,THE FLOUR MARKET,South China Morning Post Ltd.,1927
1324736036,19200818,STAIR CLIMBING,The Shanghai Times,1920
1369921858,18980919,COMFORT FOR THE OLD FOLKS,The North China Herald,1898
1369921591,18971203,Display Ad 8 -- No Title,The North China Herald,1897
1369485393,19050714,MOKANSHAN,The North China Herald,1905
1369921295,18980815,The Concert-Director,The North China Herald,1898
1369921229,18971210,AT THE FALL OF THE LEAF,The North China Herald,1897
